fsq_id,categories,chains,closed_bucket,distance,geocodes,link,location,name,related_places,timezone,id,alias,image_url,is_closed,url,review_count,rating,transactions,price,phone,display_phone,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address,empty_slots,extra,free_bikes,latitude,longitude,timestamp
,,,,,,,,Rouge Hill GO Station,,,07c0bbd2b5c108bacb3a32250af2a076,,,,,,,,,,,,,,,,,,,,,12.0,"{'address': 'Rouge Hill GO Station', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100358, 'normal_bikes': 12, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1C 5G4', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 25, 'uid': '7626'}",12.0,43.7805505,-79.1301203,2023-12-09T05:40:14.439000Z
,,,,,,,,Colonel Danforth Park,,,a70fe5dd2fa91d6c13d66b5415e9740e,,,,,,,,,,,,,,,,,,,,,12.0,"{'address': 'Colonel Danforth Park', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100327, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1C 1P8', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7615'}",7.0,43.7777114,-79.1659711,2023-12-09T05:40:14.662000Z
,,,,,,,,Morningside Park (Highland Creek Trail),,,254006acb0d0299f535d3723f656ae67,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Morningside Park (Highland Creek Trail)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100161, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1E 3E8', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7614'}",8.0,43.779353,-79.193023,2023-12-09T05:40:14.661000Z
,,,,,,,,Livingston Rd / Guildwood Pkwy,,,93699b431ac46c9e98b3b1c74cda8e95,,,,,,,,,,,,,,,,,,,,,7.0,"{'address': 'Livingston Rd / Guildwood Pkwy', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100258, 'normal_bikes': 11, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1E 1P4', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7612'}",11.0,43.747854,-79.199327,2023-12-09T05:40:14.666000Z
,,,,,,,,Livingston Rd (Highland Creek Trail),,,a3860ef7a1996bfe83863f7086adb77b,,,,,,,,,,,,,,,,,,,,,12.0,"{'address': 'Livingston Rd (Highland Creek Trail)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100229, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1E 1M4', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7613'}",7.0,43.7561681,-79.2026694,2023-12-09T05:40:14.666000Z
,,,,,,,,Twelfth St / Thirteenth St,,,8bd81a9fcb43f04a9b8f80996312e61e,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Twelfth St / Thirteenth St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100332, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M8V 4E2', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7630'}",7.0,43.6002896,-79.5108692,2023-12-09T05:40:13.849000Z
,,,,,,,,Florence Gell Park,,,ae8f902126cc9ad8f145c66ac996501b,,,,,,,,,,,,,,,,,,,,,6.0,"{'address': 'Florence Gell Park', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100270, 'normal_bikes': 9, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6S 4Z4', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7631'}",9.0,43.6615467,-79.498398,2023-12-09T05:40:13.850000Z
,,,,,,,,Wallace Ave / Pauline Ave,,,c5db2e6382e20bec3e404aaf7ea89ccb,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Wallace Ave / Pauline Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100287, 'normal_bikes': 9, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6H 1T5', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 17, 'uid': '7522'}",9.0,43.6632257,-79.4397052,2023-12-09T05:40:14.373000Z
,,,,,,,,Kingston Rd / Beech Ave,,,d747893c66003f215b8502161eb40f5e,,,,,,,,,,,,,,,,,,,,,1.0,"{'address': 'Kingston Rd / Beech Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100303, 'normal_bikes': 14, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4E 1R9', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7610'}",14.0,43.680095,-79.291714,2023-12-09T05:40:14.664000Z
,,,,,,,,Victoria Park Ave / Danforth Ave,,,0153756b9e136b96e730aaa2f048227f,,,,,,,,,,,,,,,,,,,,,10.0,"{'address': 'Victoria Park Ave / Danforth Ave', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100161, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4C 1N2', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7611'}",9.0,43.691468,-79.288619,2023-12-09T05:40:14.665000Z
,,,,,,,,Union Station,,,ded51d399ed59c94c0a464202fc09fe0,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Union Station', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100344, 'normal_bikes': 32, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 43, 'uid': '7033'}",32.0,43.645609,-79.380386,2023-12-09T05:40:14.397000Z
,,,,,,,,Hayter St / La Plante Ave,,,b5012608da25a66be2fe79465186ff62,,,,,,,,,,,,,,,,,,,,,14.0,"{'address': 'Hayter St / Laplante Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100269, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7162'}",8.0,43.6591666666667,-79.3855555555556,2023-12-09T05:40:15.192000Z
,,,,,,,,Seaton St / Dundas St E - SMART,,,033dd75f330fec10400341177c68036e,,,,,,,,,,,,,,,,,,,,,24.0,"{'address': 'Seaton St / Dundas St E', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100215, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 32, 'uid': '7109'}",8.0,43.658777,-79.369596,2023-12-09T05:40:14.593000Z
,,,,,,,,Lundy Ave / Étienne Brûlé Park,,,080c6cc1f827d976fd75f9ccf53db95c,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Lundy Ave / Etienne Brule Park', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100351, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6S 2R5', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7629'}",7.0,43.6625395,-79.5030161,2023-12-09T05:40:14.453000Z
,,,,,,,,Chiltern Hill Rd / Eglinton Ave W,,,5f02574f10f8ec2871df512546cf6f65,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': 'Chiltern Hill Rd / Eglinton Ave W', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100144, 'normal_bikes': 3, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6C 2C1', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 17, 'uid': '7632'}",4.0,43.7004017,-79.4275305,2023-12-09T05:40:13.846000Z
,,,,,,,,Torresdale Ave / Antibes Dr,,,3e8872d5357f08ebd702863ab04e913e,,,,,,,,,,,,,,,,,,,,,7.0,"{'address': 'Torresdale Ave / Antibes Dr', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100261, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M2R 3T2', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7589'}",8.0,43.77953,-79.45233,2023-12-09T05:40:15.237000Z
,,,,,,,,Esther Shiner Stadium,,,126121fbcccd20a50c8bd94206c7d81b,,,,,,,,,,,,,,,,,,,,,20.0,"{'address': 'Ester Shiner Stadium', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100120, 'normal_bikes': 3, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M2R 1Y6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7590'}",3.0,43.7774374,-79.4447096,2023-12-09T05:40:14.796000Z
,,,,,,,,St. George St / Hoskin Ave,,,a2e02c044b1d003adb0993f8da78ee58,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'St. George St / Hoskin Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100363, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M5S 2E5', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7190'}",0.0,43.6637403,-79.39806449999999,2023-12-09T05:40:14.685000Z
,,,,,,,,Fleming Cres / Bayview Ave,,,70222e00b684e247dd3f982cfb268e2e,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Fleming Cres / Bayview Ave', 'altitude': 0.0, 'ebikes': 2, 'has_ebikes': True, 'last_updated': 1702100200, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4G 3C1', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7594'}",6.0,43.707045,-79.375437,2023-12-09T05:40:14.302000Z
,,,,,,,,King St E / Victoria St,,,af8ef901117705bf69e591e81d28a15f,,,,,,,,,,,,,,,,,,,,,18.0,"{'address': 'King St E / Victoria St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100119, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'A1a1a1', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7333'}",1.0,43.6495789,-79.3762096,2023-12-09T05:40:14.917000Z
,,,,,,,,Alameda Ave / Vaughan Rd - SMART,,,9ee0fa9e2c3afc338a74a6b49af02e41,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Amaleda Ave / Vaughan Rd', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100174, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'post_code': 'M6C 2R1', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 16, 'uid': '7582'}",1.0,43.690903,-79.4375028,2023-12-09T05:40:15.243000Z
,,,,,,,,Adelaide St W / Strachan Ave,,,bcf5ea04f184984e5cbd8571527636ff,,,,,,,,,,,,,,,,,,,,,3.0,"{'address': 'Adelaide St W / Strachan Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100349, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6J 2S7', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 11, 'uid': '7473'}",8.0,43.643253094827294,-79.41230469904167,2023-12-09T05:40:14.906000Z
,,,,,,,,Royal York Rd / Lake Shore Blvd W,,,9c10c5f861261da626f9707ada4e8e04,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': 'Royal York Rd / Lake Shore Blvd W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100248, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M8V 1W3', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7623'}",4.0,43.6029904,-79.4926867,2023-12-09T05:40:14.446000Z
,,,,,,,,Runnymede Rd / Annette St,,,48a626ef3a6cfbbccdaea283ce5901c6,,,,,,,,,,,,,,,,,,,,,3.0,"{'address': 'Runnymede Rd / Annette St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100234, 'normal_bikes': 11, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6S 2Z6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7635'}",11.0,43.6596299,-79.4799176,2023-12-09T05:40:13.855000Z
,,,,,,,,Salem Ave / Bloor St W,,,57f2fc67a917b973ca7f31a994e0c63a,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Salem Ave / Bloor St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100276, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7156'}",0.0,43.6608333,-79.43166666666667,2023-12-09T05:40:14.817000Z
,,,,,,,,Dufferin St / Bloor St W,,,8ef3bc5ab6805d2c5411023f4318d778,,,,,,,,,,,,,,,,,,,,,20.0,"{'address': 'Dufferin St / Bloor St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100232, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 22, 'uid': '7157'}",0.0,43.66083333333333,-79.43583333333333,2023-12-09T05:40:14.816000Z
,,,,,,,,Davisville Ave / Pailton Cres,,,407c8fc47ef8f822af020375a4f7dc79,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': 'Davisville Ave / Pailton Cres', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100309, 'normal_bikes': 6, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4S 1E8', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7539'}",6.0,43.69933,-79.39199,2023-12-09T05:40:14.689000Z
,,,,,,,,High Park Ave / Dundas St W,,,3afcafcea065abef8dd2beafcb78c7bd,,,,,,,,,,,,,,,,,,,,,6.0,"{'address': '345 High Park Ave', 'altitude': 0.0, 'ebikes': 2, 'has_ebikes': True, 'last_updated': 1702100308, 'normal_bikes': 6, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6P 2S8', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7581'}",8.0,43.6653032,-79.4701178,2023-12-09T05:40:15.242000Z
,,,,,,,,Judson St / Royal York Rd,,,e6588e3838b256ab32f9b7db54be5a66,,,,,,,,,,,,,,,,,,,,,19.0,"{'address': '10 Judson St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100315, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M8Z 1A6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7637'}",0.0,43.6162721,-79.4990363,2023-12-09T05:40:13.854000Z
,,,,,,,,Wilket Creek Park,,,b29cba584424066f83f374b2c3fe1780,,,,,,,,,,,,,,,,,,,,,25.0,"{'address': 'Wilket Creek Park', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100183, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M3C 2J7', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 27, 'uid': '7608'}",2.0,43.720645,-79.355474,2023-12-09T05:40:14.988000Z
,,,,,,,,Annette St / Dundas St W,,,87722dd793400f7a61a96a59b9133e4f,,,,,,,,,,,,,,,,,,,,,13.0,"{'address': '2659 Dundas St W', 'altitude': 0.0, 'ebikes': 1, 'has_ebikes': True, 'last_updated': 1702100293, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6P 1X9', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7641'}",1.0,43.6641174,-79.4588522,2023-12-09T05:40:15.179000Z
,,,,,,,,Noble St / Queen St W,,,d6d49f7d4ddb2cd466938a1b424c1412,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': '1266 Queen St W', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100188, 'normal_bikes': 6, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6K 1L3', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7633'}",6.0,43.6424558,-79.4296346,2023-12-09T05:40:13.848000Z
,,,,,,,,Oriole Pkwy / Kilbarry Rd,,,51987cd2ab0d05eeb2f79bcb596e348b,,,,,,,,,,,,,,,,,,,,,18.0,"{'address': '80 Oriole Parkway', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100365, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M5P 2G8', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7643'}",1.0,43.6954486,-79.4026176,2023-12-09T05:40:15.173000Z
,,,,,,,,East Lynn Ave / Danforth Ave,,,b20ef84c05107095581cdd50b2bb4a2c,,,,,,,,,,,,,,,,,,,,,14.0,"{'address': '108 East Lynn Avenue', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100248, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4C 1J7', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7644'}",1.0,43.6850809,-79.3149901,2023-12-09T05:40:15.183000Z
,,,,,,,,Langford Ave / Danforth Ave - SMART,,,c4a01864ecb66e9b1ee3023d3205a281,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': '840 Danforth Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100341, 'normal_bikes': 8, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'post_code': 'M4J 1L7', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 16, 'uid': '7596'}",8.0,43.6800218,-79.3405681,2023-12-09T05:40:14.783000Z
,,,,,,,,University of Toronto Scarborough,,,3c7236f4a281b569b57f40c0bf29c4ca,,,,,,,,,,,,,,,,,,,,,11.0,"{'address': '1295-1307 Military Trail', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100300, 'normal_bikes': 5, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1C 1A5', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 16, 'uid': '7645'}",5.0,43.7842419,-79.1849889,2023-12-09T05:40:15.182000Z
,,,,,,,,190 Queens Quay E,,,df0ee6e75eb32441818a11d990fa844a,,,,,,,,,,,,,,,,,,,,,1.0,"{'address': 'Lake Shore Blvd E / Parliament St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100200, 'normal_bikes': 12, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M5A 1B6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7291'}",12.0,43.6451308,-79.36536439999999,2023-12-09T05:40:14.840000Z
,,,,,,,,324 Cherry St,,,85057ad3c01264f6156b498b79127be3,,,,,,,,,,,,,,,,,,,,,16.0,"{'address': '324 Cherry St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100219, 'normal_bikes': 3, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M5A 1B6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7492'}",3.0,43.6482995,-79.3552533,2023-12-09T05:40:14.517000Z
,,,,,,,,Elm St/ University Ave (East Side),,,9703f67f16a349591949e76da3714b61,,,,,,,,,,,,,,,,,,,,,16.0,"{'address': '117 Elm Street', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100205, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M5G 1X8', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 17, 'uid': '7647'}",0.0,43.65637299999999,-79.38781039999999,2023-12-09T05:40:15.181000Z
,,,,,,,,Walton St / Elizabeth St - SMART,,,7dca1895f7959f80ebcfda3226669c97,,,,,,,,,,,,,,,,,,,,,18.0,"{'address': 'Walton St / Elizabeth St', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100146, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'phone'], 'payment-terminal': False, 'post_code': 'M8Z4T4', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 20, 'uid': '7263'}",0.0,43.657838,-79.38631,2023-12-09T05:40:14.005000Z
,,,,,,,,Waterfront Trail (Rouge Hill),,,b1685246ce6cfe5b9d621a1991c3cedb,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Waterfront Trail (Rouge Hill)', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100160, 'normal_bikes': 4, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M1C 5G5', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7616'}",4.0,43.778015,-79.131911,2023-12-09T05:40:14.662000Z
,,,,,,,,St Clair Ave W / Gunns Rd,,,c0538b0581a59e1e7321a382b5ab17ab,,,,,,,,,,,,,,,,,,,,,16.0,"{'address': 'St Clair Ave W / Gunns Rd', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100159, 'normal_bikes': 7, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6N 4X9', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7565'}",7.0,43.672079,-79.470171,2023-12-09T05:40:14.534000Z
,,,,,,,,Pape Ave / Gamble Ave,,,052763ac927bce9197aa6381f508576f,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Pape Ave / Gamble Ave', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100358, 'normal_bikes': 1, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7348'}",1.0,43.690237,-79.350119,2023-12-09T05:40:13.989000Z
,,,,,,,,Roehampton Ave / Mount Pleasant Rd,,,0faf9e7c7d5403b8f7dc7574fa6d0c6e,,,,,,,,,,,,,,,,,,,,,16.0,"{'address': 'Roehampton Ave / Mount Pleasant Rd - SMART', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100160, 'normal_bikes': 3, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4P 1R6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 19, 'uid': '7404'}",3.0,43.70942,-79.39139,2023-12-09T05:40:14.555000Z
,,,,,,,,Church St / Bloor St E,,,f3aa2a6bb24e5012b030c6810cf39964,,,,,,,,,,,,,,,,,,,,,8.0,"{'address': 'Church St / Bloor St E', 'altitude': 0.0, 'ebikes': 4, 'has_ebikes': True, 'last_updated': 1702100229, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7034'}",6.0,43.671389,-79.382919,2023-12-09T05:40:14.398000Z
,,,,,,,,200 Bloor St E,,,6fcf6974fe1a08b20ab7f70d70da6cb0,,,,,,,,,,,,,,,,,,,,,22.0,"{'address': '200 Bloor St. E.', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100354, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 23, 'uid': '7332'}",0.0,43.671561,-79.38117,2023-12-09T05:40:14.917000Z
,,,,,,,,Moore Park,,,fb2618cee3456166ccc52c3ceeae13c6,,,,,,,,,,,,,,,,,,,,,15.0,"{'address': 'Moore Park', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100334, 'normal_bikes': 0, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4T 2H3', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7595'}",0.0,43.693256,-79.383238,2023-12-09T05:40:14.301000Z
,,,,,,,,Bloor St W / Pacific Ave,,,e473bffc39f79fdd42e27583ccbe0709,,,,,,,,,,,,,,,,,,,,,2.0,"{'address': '3 Pacific Avenue', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100134, 'normal_bikes': 5, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M6P 3K6', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 7, 'uid': '7654'}",5.0,43.65412449999999,-79.4636388,2023-12-09T05:40:14.790000Z
,,,,,,,,Danforth Ave / Dewhurst Blvd,,,3d71c9ff5bcbaad794a49115e11786e3,,,,,,,,,,,,,,,,,,,,,12.0,"{'address': '896 Danforth Avenue', 'altitude': 0.0, 'ebikes': 0, 'has_ebikes': True, 'last_updated': 1702100297, 'normal_bikes': 2, 'payment': ['key', 'transitcard', 'creditcard', 'phone'], 'payment-terminal': True, 'post_code': 'M4J 1L9', 'rental_uris': {}, 'renting': 1, 'returning': 1, 'slots': 15, 'uid': '7655'}",2.0,43.680207,-79.339243,2023-12-09T05:40:15.003000Z
